,date,updateDate,code1,code2,code3,value,source,bitCode,siCode
1847,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,11600.0,S1,1,B
1848,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,250.0,S1,1,A
1849,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,800.0,S1,1,A
1850,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,46.4,S1,1,BpA
1851,2010-01-01,2010-12-31 00:00:00,shASc,S/1,YLD,21.0,S1,1,BpA
1852,2010-01-01,2010-12-31 00:00:00,shAOr,W/WIN,AH,25800.0,S1,1,A
1853,2010-01-01,2010-12-31 00:00:00,shAOr,W/WIN,AP,26000.0,S1,1,A
1854,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,32400.0,S1,1,B
1855,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,790.0,S1,1,A
1856,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1500.0,S1,1,A
1857,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,41.0,S1,1,BpA
1858,2010-01-01,2010-12-31 00:00:00,shAOr,W/WIN,YLD,99.1,S1,1,BpA
1859,2010-01-01,2010-12-31 00:00:00,shASc,S/1,YLD,20.8,S1,1,BpA
1860,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,23900.0,S1,1,B
1861,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,730.0,S1,1,A
1862,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1000.0,S1,1,A
1863,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,32.7,S1,1,BpA
1864,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,66700.0,S1,1,B
1865,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1500.0,S1,1,A
1866,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2000.0,S1,1,A
1867,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,44.5,S1,1,BpA
1868,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,106000.0,S1,1,B
1869,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2480.0,S1,1,A
1870,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2700.0,S1,1,A
1871,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,42.7,S1,1,BpA
1872,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,22500.0,S1,1,B
1873,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,700.0,S1,1,A
1874,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1200.0,S1,1,A
1875,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,32.1,S1,1,BpA
1876,2010-01-01,2010-12-31 00:00:00,shASc,C/1,PRD,400000.0,S1,1,B
1877,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,65500.0,S1,1,B
1878,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1600.0,S1,1,A
1879,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1800.0,S1,1,A
1880,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,1500.0,S1,1,A
1881,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,40.9,S1,1,BpA
1882,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,900.0,S1,1,A
1883,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,42000.0,S1,1,B
1884,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1200.0,S1,1,A
1885,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1400.0,S1,1,A
1886,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,35.0,S1,1,BpA
1887,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,800.0,S1,1,A
1888,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,86800.0,S1,1,B
1889,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2800.0,S1,1,A
1890,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,3600.0,S1,1,A
1891,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,31.0,S1,1,BpA
1892,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,43800.0,S1,1,B
1893,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1000.0,S1,1,A
1894,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,1100.0,S1,1,A
1895,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,YLD,43.1,S1,1,BpA
1896,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,69200.0,S1,1,B
1897,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2400.0,S1,1,A
1898,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,3200.0,S1,1,A
1899,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,28.8,S1,1,BpA
1900,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,500.0,S1,1,A
1901,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,63800.0,S1,1,A
1902,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,79900.0,S1,1,B
1903,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2430.0,S1,1,A
1904,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,48000.0,S1,1,A
1905,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,475000.0,S1,1,B
1906,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,236000.0,S1,1,B
1907,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,6200.0,S1,1,A
1908,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,7300.0,S1,1,A
1909,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,3700.0,S1,1,A
1910,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,YLD,51.3,S1,1,BpA
1911,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,131000.0,S1,1,A
1912,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,52200.0,S1,1,B
1913,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1500.0,S1,1,A
1914,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1900.0,S1,1,A
1915,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,34.8,S1,1,BpA
1916,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,85500.0,S1,1,A
1917,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,89200.0,S1,1,B
1918,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1400.0,S1,1,A
1919,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2700.0,S1,1,A
1920,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,63.7,S1,1,BpA
1921,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,700.0,S1,1,A
1922,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,YLD,46.2,S1,1,BpA
1923,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,100000.0,S1,1,B
1924,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2000.0,S1,1,A
1925,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2600.0,S1,1,A
1926,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,50.0,S1,1,BpA
1927,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,AP,3000.0,S1,1,A
1928,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,YLD,48.5,S1,1,BpA
1929,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,80300.0,S1,1,B
1930,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1600.0,S1,1,A
1931,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2200.0,S1,1,A
1932,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,50.2,S1,1,BpA
1933,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,775000.0,S1,1,B
1934,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,13900.0,S1,1,A
1935,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,110000.0,S1,1,B
1936,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2200.0,S1,1,A
1937,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2500.0,S1,1,A
1938,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,14500.0,S1,1,A
1939,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,50.0,S1,1,BpA
1940,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,117000.0,S1,1,B
1941,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2600.0,S1,1,A
1942,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,3100.0,S1,1,A
1943,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,55.8,S1,1,BpA
1944,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,45.0,S1,1,BpA
1945,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,153000.0,S1,1,B
1946,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2400.0,S1,1,A
1947,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,66.5,S1,1,BpA
1948,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,3200.0,S1,1,A
1949,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,63.8,S1,1,BpA
1950,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,64800.0,S1,1,B
1951,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2000.0,S1,1,A
1952,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,2700.0,S1,1,A
1953,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,32.4,S1,1,BpA
1954,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,25700.0,S1,1,B
1955,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,580.0,S1,1,A
1956,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1200.0,S1,1,A
1957,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,44.3,S1,1,BpA
1958,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,28100.0,S1,1,A
1959,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,10500.0,S1,1,B
1960,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,320.0,S1,1,A
1961,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,28200.0,S1,1,A
1962,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,700.0,S1,1,A
1963,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,32.8,S1,1,BpA
1964,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,57.3,S1,1,BpA
1965,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,75000.0,S1,1,B
1966,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,2500.0,S1,1,A
1967,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,3300.0,S1,1,A
1968,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,30.0,S1,1,BpA
1969,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,393000.0,S1,1,B
1970,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,253000.0,S1,1,B
1971,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,7700.0,S1,1,A
1972,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,5050.0,S1,1,A
1973,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,35400.0,S1,1,B
1974,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,800.0,S1,1,A
1975,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1300.0,S1,1,A
1976,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,8000.0,S1,1,A
1977,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,44.3,S1,1,BpA
1978,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,10900.0,S1,1,B
1979,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,320.0,S1,1,A
1980,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,600.0,S1,1,A
1981,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,34.1,S1,1,BpA
1982,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,25800.0,S1,1,B
1983,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1000.0,S1,1,A
1984,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1400.0,S1,1,A
1985,2010-01-01,2010-12-31 00:00:00,shAPa,W/WIN,YLD,51.1,S1,1,BpA
1986,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,527000.0,S1,1,B
1987,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,25.8,S1,1,BpA
1988,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,254000.0,S1,1,B
1989,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,5400.0,S1,1,A
1990,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,6800.0,S1,1,A
1991,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,47.0,S1,1,BpA
1992,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,9800.0,S1,1,A
1993,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,9800.0,S1,1,A
1994,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,53.8,S1,1,BpA
1995,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,46700.0,S1,1,B
1996,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,1050.0,S1,1,A
1997,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,1300.0,S1,1,A
1998,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,44.5,S1,1,BpA
1999,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,PRD,13900.0,S1,1,B
2000,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AH,300.0,S1,1,A
2001,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,AP,600.0,S1,1,A
2002,2010-01-01,2010-12-31 00:00:00,shAGa,W/WIN,YLD,46.3,S1,1,BpA
2003,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,2004000.0,S1,1,B
2004,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,660000.0,S1,1,B
2005,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,53.0,S1,1,BpA
2006,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,5700.0,S1,1,A
2007,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,5800.0,S1,1,A
2008,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,115.8,S1,1,BpA
2009,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,46.0,S1,1,BpA
2010,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,53.7,S1,1,BpA
2011,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,2810000.0,S1,1,B
2012,2010-01-01,2010-12-31 00:00:00,shAAr,C/1,AH,4800.0,S1,1,A
2013,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,23500.0,S1,1,A
2014,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,23600.0,S1,1,A
2015,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,41200.0,S1,1,A
2016,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,119.6,S1,1,BpA
2017,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,80000.0,S1,1,A
2018,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,23.7,S1,1,BpA
2019,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,41.5,S1,1,BpA
2020,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,1030000.0,S1,1,B
2021,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,10500.0,S1,1,A
2022,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,53.1,S1,1,BpA
2023,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,98.1,S1,1,BpA
2024,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,240000.0,S1,1,B
2025,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,46.5,S1,1,BpA
2026,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,2400.0,S1,1,A
2027,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,2500.0,S1,1,A
2028,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,100.0,S1,1,BpA
2029,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,750000.0,S1,1,B
2030,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,6700.0,S1,1,A
2031,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,7200.0,S1,1,A
2032,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,111.9,S1,1,BpA
2033,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,38.5,S1,1,BpA
2034,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,59.8,S1,1,BpA
2035,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,55.5,S1,1,BpA
2036,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,4600.0,S1,1,A
2037,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,17600.0,S1,1,A
2038,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,4700.0,S1,1,A
2039,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,24.4,S1,1,BpA
2040,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,33.3,S1,1,BpA
2041,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,1100.0,S1,1,A
2042,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AH,1000.0,S1,1,A
2043,2010-01-01,2010-12-31 00:00:00,shASd,S/1,PRD,11000.0,S1,1,B
2044,2010-01-01,2010-12-31 00:00:00,shASd,S/1,YLD,11.0,S1,1,BpA
2045,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,31.2,S1,1,BpA
2046,2010-01-01,2010-12-31 00:00:00,shATn,W/WIN,YLD,40.0,S1,1,BpA
2047,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,400000.0,S1,1,B
2048,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,4800.0,S1,1,A
2049,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,800.0,S1,1,A
2050,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,5230000.0,S1,1,B
2051,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,55000.0,S1,1,A
2052,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH/NIRR,14000.0,S1,1,
2053,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,56300.0,S1,1,A
2054,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,3100.0,S1,1,A
2055,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,27.8,S1,1,BpA
2056,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,3600.0,S1,1,A
2057,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,66000.0,S1,1,A
2058,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,44.0,S1,1,BpA
2059,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,192000.0,S1,1,B
2060,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,38.1,S1,1,BpA
2061,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,13100.0,S1,1,A
2062,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,1900.0,S1,1,A
2063,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,13600.0,S1,1,A
2064,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,300.0,S1,1,A
2065,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,500.0,S1,1,A
2066,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,120.0,S1,1,BpA
2067,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,141000.0,S1,1,A
2068,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,9800.0,S1,1,A
2069,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,6900.0,S1,1,A
2070,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,10800.0,S1,1,A
2071,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,11200.0,S1,1,A
2072,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,40.1,S1,1,BpA
2073,2010-01-01,2010-12-31 00:00:00,shACa,C/1,AP,88500.0,S1,1,A
2074,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1148000.0,S1,1,B
2075,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,22700.0,S1,1,A
2076,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,9100.0,S1,1,A
2077,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,9300.0,S1,1,A
2078,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,104.4,S1,1,BpA
2079,2010-01-01,2010-12-31 00:00:00,shASd,S/1,AP,12000.0,S1,1,A
2080,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,16200.0,S1,1,A
2081,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,17100.0,S1,1,A
2082,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,54.4,S1,1,BpA
2083,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,116.7,S1,1,BpA
2084,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,57.9,S1,1,BpA
2085,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,8345000.0,S1,1,B
2086,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,290000.0,S1,1,B
2087,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,76000.0,S1,1,A
2088,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,81100.0,S1,1,A
2089,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,3600.0,S1,1,A
2090,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,109.8,S1,1,BpA
2091,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,3700.0,S1,1,A
2092,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,4000.0,S1,1,A
2093,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,845000.0,S1,1,B
2094,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,2700.0,S1,1,A
2095,2010-01-01,2010-12-31 00:00:00,shACo,C/1,AH/IRR,55000.0,S1,1,
2096,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,1912000.0,S1,1,B
2097,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,12100.0,S1,1,A
2098,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,40600.0,S1,1,A
2099,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,12200.0,S1,1,A
2100,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP/NIRR,7600.0,S1,1,
2101,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,71700.0,S1,1,A
2102,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,41800.0,S1,1,A
2103,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,3239000.0,S1,1,B
2104,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,78100.0,S1,1,A
2105,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,69.8,S1,1,BpA
2106,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,705000.0,S1,1,B
2107,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,1518000.0,S1,1,B
2108,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,15000.0,S1,1,A
2109,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,49400.0,S1,1,A
2110,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,15900.0,S1,1,A
2111,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,33800.0,S1,1,A
2112,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1580000.0,S1,1,B
2113,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,34500.0,S1,1,A
2114,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,44.9,S1,1,BpA
2115,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,315000.0,S1,1,B
2116,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,735000.0,S1,1,B
2117,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,2700.0,S1,1,A
2118,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,2700.0,S1,1,A
2119,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,116.7,S1,1,BpA
2120,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,PRD,666000.0,S1,1,B
2121,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,25900.0,S1,1,A
2122,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,PRD,4670000.0,S1,1,B
2123,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,YLD,35.8,S1,1,BpA
2124,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,72400.0,S1,1,A
2125,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AH,100000.0,S1,1,A
2126,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,AP,100500.0,S1,1,A
2127,2010-01-01,2010-12-31 00:00:00,shASd,W/SPR,YLD,46.7,S1,1,BpA
2128,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AH,54600.0,S1,1,A
2129,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP,61200.0,S1,1,A
2130,2010-01-01,2010-12-31 00:00:00,shAId,W/WIN,AP/NIRR,32200.0,S1,1,
