;date;updateDate;code1;code2;code3;value;source;bitCode;siCode
1228;01.01.2010;31.12.2010 0:00;shACo;W;YLD;43.5;S1;1;BpA
1229;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;1170.0;S1;1;A
1230;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;3600.0;S1;1;A
1231;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;29.0;S1;1;BpA
1232;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;1420.0;S1;1;A
1233;01.01.2010;01.12.2010 0:00;shACo;W;STKS;49670000.0;S1;1;
1234;01.01.2010;01.12.2010 0:00;shACo;W;STKS/OFF_FARM;33170000.0;S1;1;
1235;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;47.9;S1;1;BpA
1236;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;42.5;S1;1;BpA
1237;01.01.2010;01.12.2010 0:00;shACo;W;STKS/ON_FARM;16500000.0;S1;1;
1238;01.01.2010;01.01.2010 0:00;shACo;W;PR;апр.57;S1;1;
1239;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;35.3;S1;1;BpA
1240;01.01.2010;31.12.2010 0:00;shADe;W;AH;47000.0;S1;1;A
1241;01.01.2010;31.12.2010 0:00;shADe;W;AP;50000.0;S1;1;A
1242;01.01.2010;31.12.2010 0:00;shADe;W;PRD;2726000.0;S1;1;B
1243;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;660.0;S1;1;A
1244;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;900.0;S1;1;A
1245;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;46.1;S1;1;BpA
1246;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;46.4;S1;1;BpA
1247;01.01.2010;31.12.2010 0:00;shADe;W;YLD;58.0;S1;1;BpA
1248;01.01.2010;01.12.2010 0:00;shADe;W;STKS;-9999.0;S1;1;
1249;01.01.2010;01.12.2010 0:00;shADe;W;STKS/OFF_FARM;3202000.0;S1;1;
1250;01.01.2010;01.12.2010 0:00;shADe;W;STKS/ON_FARM;-9999.0;S1;1;
1251;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;1600.0;S1;1;A
1252;01.01.2010;31.12.2010 0:00;shADe;W;PR;май.22;S1;1;
1253;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;47.4;S1;1;BpA
1254;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;48.8;S1;1;BpA
1255;01.01.2010;31.12.2010 0:00;shAGa;W;AH;102000.0;S1;1;A
1256;01.01.2010;31.12.2010 0:00;shAGa;W;AP;150000.0;S1;1;A
1257;01.01.2010;31.12.2010 0:00;shAGa;W;PRD;4080000.0;S1;1;B
1258;01.01.2010;31.12.2010 0:00;shAGa;W;YLD;40.0;S1;1;BpA
1259;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;1520.0;S1;1;A
1260;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;2300.0;S1;1;A
1261;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;2840.0;S1;1;A
1262;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;3400.0;S1;1;A
1263;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;38.4;S1;1;BpA
1264;01.01.2010;01.12.2010 0:00;shAGa;W;STKS;-9999.0;S1;1;
1265;01.01.2010;01.12.2010 0:00;shAGa;W;STKS/OFF_FARM;2325000.0;S1;1;
1266;01.01.2010;01.12.2010 0:00;shAGa;W;STKS/ON_FARM;-9999.0;S1;1;
1267;01.01.2010;31.12.2010 0:00;shAGa;W;PR;5.0;S1;1;
1268;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;1200.0;S1;1;A
1269;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;35.0;S1;1;BpA
1270;01.01.2010;31.12.2010 0:00;shAId;W;AH;1342000.0;S1;1;A
1271;01.01.2010;31.12.2010 0:00;shAId;W;AP;1397000.0;S1;1;A
1272;01.01.2010;31.12.2010 0:00;shAId;W;PRD;107842000.0;S1;1;B
1273;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;46.0;S1;1;BpA
1274;01.01.2010;31.12.2010 0:00;shAId;W;YLD;80.4;S1;1;BpA
1275;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;39.8;S1;1;BpA
1276;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;38.5;S1;1;BpA
1277;01.01.2010;01.12.2010 0:00;shAId;W;STKS;63293000.0;S1;1;
1278;01.01.2010;01.12.2010 0:00;shAId;W;STKS/OFF_FARM;36793000.0;S1;1;
1279;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;35.6;S1;1;BpA
1280;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;47.1;S1;1;BpA
1281;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;9620.0;S1;1;A
1282;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;45.0;S1;1;BpA
1283;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;5560.0;S1;1;A
1284;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;8800.0;S1;1;A
1285;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;35.3;S1;1;BpA
1286;01.01.2010;01.12.2010 0:00;shAId;W;STKS/ON_FARM;26500000.0;S1;1;
1287;01.01.2010;01.01.2010 0:00;shAId;W;PR;05.июл;S1;1;
1288;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;42.9;S1;1;BpA
1289;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;1360.0;S1;1;A
1290;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;4300.0;S1;1;A
1291;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;25.сен;S1;1;BpA
1292;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;5830.0;S1;1;A
1293;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;8500.0;S1;1;A
1294;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;28.мар;S1;1;BpA
1295;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;31.янв;S1;1;BpA
1296;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;27.янв;S1;1;BpA
1297;01.01.2010;31.12.2010 0:00;shAIl;W;AH;270000.0;S1;1;A
1298;01.01.2010;31.12.2010 0:00;shAIl;W;AP;300000.0;S1;1;A
1299;01.01.2010;31.12.2010 0:00;shAIl;W;PRD;15390000.0;S1;1;B
1300;01.01.2010;31.12.2010 0:00;shAIl;W;YLD;57.0;S1;1;BpA
1301;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;3750.0;S1;1;A
1302;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;4000.0;S1;1;A
1303;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;26.июн;S1;1;BpA
1304;01.01.2010;01.12.2010 0:00;shAIl;W;STKS/OFF_FARM;43175000.0;S1;1;
1305;01.01.2010;01.12.2010 0:00;shAIl;W;STKS/ON_FARM;1300000.0;S1;1;
1306;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AH;34700.0;S1;1;A
1307;01.01.2010;31.12.2010 0:00;shANc;W/WIN;AP;35500.0;S1;1;A
1308;01.01.2010;31.12.2010 0:00;shANc;W/WIN;YLD;34.4;S1;1;BpA
1309;01.01.2010;01.01.2010 0:00;shAIl;W;PR;апр.53;S1;1;
1310;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;51.8;S1;1;BpA
1311;01.01.2010;31.12.2010 0:00;shAIn;W;AH;235000.0;S1;1;A
1312;01.01.2010;31.12.2010 0:00;shAIn;W;AP;250000.0;S1;1;A
1313;01.01.2010;31.12.2010 0:00;shAIn;W;PRD;14100000.0;S1;1;B
1314;01.01.2010;31.12.2010 0:00;shAIn;W;YLD;60.0;S1;1;BpA
1315;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;54.0;S1;1;BpA
1316;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;50.4;S1;1;BpA
1317;01.01.2010;01.12.2010 0:00;shAIn;W;STKS;37569000.0;S1;1;
1318;01.01.2010;01.12.2010 0:00;shAIn;W;STKS/OFF_FARM;37069000.0;S1;1;
1319;01.01.2010;01.12.2010 0:00;shAIn;W;STKS/ON_FARM;500000.0;S1;1;
1320;01.01.2010;01.01.2010 0:00;shAIn;W;PR;апр.22;S1;1;
1321;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;55.0;S1;1;BpA
1322;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;52.4;S1;1;BpA
1323;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;55.5;S1;1;BpA
1324;01.01.2010;31.12.2010 0:00;shACo;W/WIN;PRD;83000.0;S1;1;B
1325;01.01.2010;31.12.2010 0:00;shAIa;W;AH;10000.0;S1;1;A
1326;01.01.2010;31.12.2010 0:00;shAIa;W;AP;15000.0;S1;1;A
1327;01.01.2010;31.12.2010 0:00;shAIa;W;PRD;460000.0;S1;1;B
1328;01.01.2010;31.12.2010 0:00;shAIa;W;YLD;46.0;S1;1;BpA
1329;01.01.2010;01.12.2010 0:00;shAIa;W;STKS;-9999.0;S1;1;
1330;01.01.2010;01.12.2010 0:00;shAIa;W;STKS/OFF_FARM;2005000.0;S1;1;
1331;01.01.2010;01.12.2010 0:00;shAIa;W;STKS/ON_FARM;-9999.0;S1;1;
1332;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AH;3000.0;S1;1;A
1333;01.01.2010;31.12.2010 0:00;shAIa;W;PR;05.апр;S1;1;
1334;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AP;3000.0;S1;1;A
1335;01.01.2010;31.12.2010 0:00;shAOh;S/1;YLD;44.3;S1;1;BpA
1336;01.01.2010;31.12.2010 0:00;shAKs;W;AH;8000000.0;S1;1;A
1337;01.01.2010;31.12.2010 0:00;shAKs;W;AP;8300000.0;S1;1;A
1338;01.01.2010;31.12.2010 0:00;shAKs;W;PRD;360000000.0;S1;1;B
1339;01.01.2010;31.12.2010 0:00;shAKs;W;YLD;45.0;S1;1;BpA
1340;01.01.2010;01.12.2010 0:00;shAKs;W;STKS;337633000.0;S1;1;
1341;01.01.2010;01.12.2010 0:00;shAKs;W;STKS/OFF_FARM;319633000.0;S1;1;
1342;01.01.2010;01.12.2010 0:00;shAKs;W;STKS/ON_FARM;18000000.0;S1;1;
1343;01.01.2010;01.01.2010 0:00;shAKs;W;PR;04.июн;S1;1;
1344;01.01.2010;31.12.2010 0:00;shAKy;W;AH;195000.0;S1;1;A
1345;01.01.2010;31.12.2010 0:00;shAKy;W;AP;320000.0;S1;1;A
1346;01.01.2010;31.12.2010 0:00;shAKy;W;PRD;12870000.0;S1;1;B
1347;01.01.2010;31.12.2010 0:00;shAKy;W;YLD;66.0;S1;1;BpA
1348;01.01.2010;01.12.2010 0:00;shAKy;W;STKS;-9999.0;S1;1;
1349;01.01.2010;01.12.2010 0:00;shAKy;W;STKS/OFF_FARM;12576000.0;S1;1;
1350;01.01.2010;01.12.2010 0:00;shAKy;W;STKS/ON_FARM;-9999.0;S1;1;
1351;01.01.2010;31.12.2010 0:00;shAKy;W;PR;май.73;S1;1;
1352;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;44.5;S1;1;BpA
1353;01.01.2010;31.12.2010 0:00;shAMd;W;AH;130000.0;S1;1;A
1354;01.01.2010;31.12.2010 0:00;shAMd;W;AP;185000.0;S1;1;A
1355;01.01.2010;31.12.2010 0:00;shAMd;W;PRD;7800000.0;S1;1;B
1356;01.01.2010;31.12.2010 0:00;shAMd;W;YLD;60.0;S1;1;BpA
1357;01.01.2010;31.12.2010 0:00;shACo;W/WIN;PRD;205000.0;S1;1;B
1358;01.01.2010;01.12.2010 0:00;shAMd;W;STKS;-9999.0;S1;1;
1359;01.01.2010;01.12.2010 0:00;shAMd;W;STKS/OFF_FARM;12207000.0;S1;1;
1360;01.01.2010;01.12.2010 0:00;shAMd;W;STKS/ON_FARM;-9999.0;S1;1;
1361;01.01.2010;31.12.2010 0:00;shAMd;W;PR;май.32;S1;1;
1362;01.01.2010;31.12.2010 0:00;shAMi;W;AH;495000.0;S1;1;A
1363;01.01.2010;31.12.2010 0:00;shAMi;W;AP;520000.0;S1;1;A
1364;01.01.2010;31.12.2010 0:00;shAMi;W;PRD;34650000.0;S1;1;B
1365;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AH;4000.0;S1;1;A
1366;01.01.2010;31.12.2010 0:00;shAMi;W;YLD;70.0;S1;1;BpA
1367;01.01.2010;01.12.2010 0:00;shAMi;W;STKS;37067000.0;S1;1;
1368;01.01.2010;01.12.2010 0:00;shAMi;W;STKS/OFF_FARM;35767000.0;S1;1;
1369;01.01.2010;01.12.2010 0:00;shAMi;W;STKS/ON_FARM;1300000.0;S1;1;
1370;01.01.2010;01.01.2010 0:00;shAMi;W;PR;мар.94;S1;1;
1371;01.01.2010;31.12.2010 0:00;shAMn;W;AH;1605000.0;S1;1;A
1372;01.01.2010;31.12.2010 0:00;shAMn;W;AP;1660000.0;S1;1;A
1373;01.01.2010;31.12.2010 0:00;shAMn;W;PRD;87835000.0;S1;1;B
1374;01.01.2010;31.12.2010 0:00;shAMn;W;YLD;54.7;S1;1;BpA
1375;01.01.2010;01.12.2010 0:00;shAMn;W;STKS;89284000.0;S1;1;
1376;01.01.2010;01.12.2010 0:00;shAMn;W;STKS/OFF_FARM;31284000.0;S1;1;
1377;01.01.2010;01.12.2010 0:00;shAMn;W;STKS/ON_FARM;58000000.0;S1;1;
1378;01.01.2010;01.01.2010 0:00;shAMn;W;PR;апр.87;S1;1;
1379;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AP;4000.0;S1;1;A
1380;01.01.2010;31.12.2010 0:00;shANd;W/WIN;YLD;58.6;S1;1;BpA
1381;01.01.2010;31.12.2010 0:00;shAMo;W;AH;260000.0;S1;1;A
1382;01.01.2010;31.12.2010 0:00;shAMo;W;AP;340000.0;S1;1;A
1383;01.01.2010;31.12.2010 0:00;shACo;W/WIN;YLD;51.3;S1;1;BpA
1384;01.01.2010;31.12.2010 0:00;shAMo;W;PRD;11960000.0;S1;1;B
1385;01.01.2010;31.12.2010 0:00;shAMo;W;YLD;46.0;S1;1;BpA
1386;01.01.2010;01.12.2010 0:00;shAMo;W;STKS;26750000.0;S1;1;
1387;01.01.2010;01.12.2010 0:00;shAMo;W;STKS/OFF_FARM;26060000.0;S1;1;
1388;01.01.2010;01.12.2010 0:00;shAMo;W;STKS/ON_FARM;690000.0;S1;1;
1389;01.01.2010;01.01.2010 0:00;shAMo;W;PR;апр.27;S1;1;
1390;01.01.2010;31.12.2010 0:00;shAMs;W;AH;90000.0;S1;1;A
1391;01.01.2010;31.12.2010 0:00;shAMs;W;AP;115000.0;S1;1;A
1392;01.01.2010;31.12.2010 0:00;shAMs;W;PRD;4230000.0;S1;1;B
1393;01.01.2010;31.12.2010 0:00;shAMs;W;YLD;47.0;S1;1;BpA
1394;01.01.2010;01.12.2010 0:00;shAMs;W;STKS;-9999.0;S1;1;
1395;01.01.2010;01.12.2010 0:00;shAMs;W;STKS/OFF_FARM;3265000.0;S1;1;
1396;01.01.2010;01.12.2010 0:00;shAMs;W;STKS/ON_FARM;-9999.0;S1;1;
1397;01.01.2010;31.12.2010 0:00;shAMs;W;PR;04.июл;S1;1;
1398;01.01.2010;31.12.2010 0:00;shAMt;W;AH;5140000.0;S1;1;A
1399;01.01.2010;31.12.2010 0:00;shAMt;W;AP;5370000.0;S1;1;A
1400;01.01.2010;31.12.2010 0:00;shAMt;W;PRD;214180000.0;S1;1;B
1401;01.01.2010;31.12.2010 0:00;shAMt;W;YLD;41.7;S1;1;BpA
1402;01.01.2010;01.12.2010 0:00;shAMt;W;STKS;171172000.0;S1;1;
1403;01.01.2010;01.12.2010 0:00;shAMt;W;STKS/OFF_FARM;29172000.0;S1;1;
1404;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AH;16600.0;S1;1;A
1405;01.01.2010;01.12.2010 0:00;shAMt;W;STKS/ON_FARM;142000000.0;S1;1;
1406;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;YLD;60.5;S1;1;BpA
1407;01.01.2010;01.01.2010 0:00;shAMt;W;PR;май.47;S1;1;
1408;01.01.2010;31.12.2010 0:00;shANe;W;AH;1490000.0;S1;1;A
1409;01.01.2010;31.12.2010 0:00;shANe;W;AP;1600000.0;S1;1;A
1410;01.01.2010;31.12.2010 0:00;shANe;W;PRD;64070000.0;S1;1;B
1411;01.01.2010;31.12.2010 0:00;shANe;W;YLD;43.0;S1;1;BpA
1412;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;YLD;63.1;S1;1;BpA
1413;01.01.2010;01.12.2010 0:00;shANe;W;STKS;75306000.0;S1;1;
1414;01.01.2010;01.12.2010 0:00;shANe;W;STKS/OFF_FARM;68506000.0;S1;1;
1415;01.01.2010;01.12.2010 0:00;shANe;W;STKS/ON_FARM;6800000.0;S1;1;
1416;01.01.2010;01.01.2010 0:00;shANe;W;PR;04.июн;S1;1;
1417;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;2381000.0;S1;1;B
1418;01.01.2010;31.12.2010 0:00;shANv;W;AH;6000.0;S1;1;A
1419;01.01.2010;31.12.2010 0:00;shACo;W/WIN;PRD;332000.0;S1;1;B
1420;01.01.2010;31.12.2010 0:00;shANv;W;AP;17000.0;S1;1;A
1421;01.01.2010;31.12.2010 0:00;shANv;W;PRD;616000.0;S1;1;B
1422;01.01.2010;31.12.2010 0:00;shANv;W;YLD;102.7;S1;1;BpA
1423;01.01.2010;01.12.2010 0:00;shANv;W;STKS;-9999.0;S1;1;
1424;01.01.2010;01.12.2010 0:00;shANv;W;STKS/OFF_FARM;-9999.0;S1;1;
1425;01.01.2010;01.12.2010 0:00;shANv;W;STKS/ON_FARM;-9999.0;S1;1;
1426;01.01.2010;31.12.2010 0:00;shANv;W;PR;05.июн;S1;1;
1427;01.01.2010;31.12.2010 0:00;shANj;W;AH;20000.0;S1;1;A
1428;01.01.2010;31.12.2010 0:00;shANj;W;AP;25000.0;S1;1;A
1429;01.01.2010;31.12.2010 0:00;shANj;W;PRD;980000.0;S1;1;B
1430;01.01.2010;31.12.2010 0:00;shANj;W;YLD;49.0;S1;1;BpA
1431;01.01.2010;01.12.2010 0:00;shANj;W;STKS;-9999.0;S1;1;
1432;01.01.2010;01.12.2010 0:00;shANj;W;STKS/OFF_FARM;-9999.0;S1;1;
1433;01.01.2010;01.12.2010 0:00;shANj;W;STKS/ON_FARM;-9999.0;S1;1;
1434;01.01.2010;31.12.2010 0:00;shANj;W;PR;05.апр;S1;1;
1435;01.01.2010;31.12.2010 0:00;shANm;W;AH;290000.0;S1;1;A
1436;01.01.2010;31.12.2010 0:00;shANm;W;AP;470000.0;S1;1;A
1437;01.01.2010;31.12.2010 0:00;shANm;W;PRD;8120000.0;S1;1;B
1438;01.01.2010;31.12.2010 0:00;shANm;W;YLD;28.0;S1;1;BpA
1439;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;29300.0;S1;1;A
1440;01.01.2010;01.12.2010 0:00;shANm;W;STKS;-9999.0;S1;1;
1441;01.01.2010;01.12.2010 0:00;shANm;W;STKS/OFF_FARM;-9999.0;S1;1;
1442;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;2727000.0;S1;1;B
1443;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AP;7500.0;S1;1;A
1444;01.01.2010;01.12.2010 0:00;shANm;W;STKS/ON_FARM;-9999.0;S1;1;
1445;01.01.2010;31.12.2010 0:00;shANm;W;PR;04.июл;S1;1;
1446;01.01.2010;31.12.2010 0:00;shANy;W;AH;95000.0;S1;1;A
1447;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;48300.0;S1;1;A
1448;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;1008000.0;S1;1;B
1449;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;19000.0;S1;1;A
1450;01.01.2010;31.12.2010 0:00;shANy;W;AP;105000.0;S1;1;A
1451;01.01.2010;31.12.2010 0:00;shANy;W;PRD;6365000.0;S1;1;B
1452;01.01.2010;31.12.2010 0:00;shANy;W;YLD;67.0;S1;1;BpA
1453;01.01.2010;01.12.2010 0:00;shANy;W;STKS;-9999.0;S1;1;
1454;01.01.2010;01.12.2010 0:00;shANy;W;STKS/OFF_FARM;20407000.0;S1;1;
1455;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;949000.0;S1;1;B
1456;01.01.2010;31.12.2010 0:00;shACo;W/WIN;YLD;45.5;S1;1;BpA
1457;01.01.2010;01.12.2010 0:00;shANy;W;STKS/ON_FARM;-9999.0;S1;1;
1458;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;15500.0;S1;1;A
1459;01.01.2010;31.12.2010 0:00;shANy;W;PR;июн.34;S1;1;
1460;01.01.2010;31.12.2010 0:00;shANc;W;AH;330000.0;S1;1;A
1461;01.01.2010;31.12.2010 0:00;shANc;W;AP;430000.0;S1;1;A
1462;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;YLD;68.9;S1;1;BpA
1463;01.01.2010;31.12.2010 0:00;shACo;W/WIN;PRD;5825000.0;S1;1;B
1464;01.01.2010;31.12.2010 0:00;shANc;W;PRD;12540000.0;S1;1;B
1465;01.01.2010;31.12.2010 0:00;shANc;W;YLD;38.0;S1;1;BpA
1466;01.01.2010;01.12.2010 0:00;shANc;W;STKS;9633000.0;S1;1;
1467;01.01.2010;01.12.2010 0:00;shANc;W;STKS/OFF_FARM;8783000.0;S1;1;
1468;01.01.2010;01.12.2010 0:00;shANc;W;STKS/ON_FARM;850000.0;S1;1;
1469;01.01.2010;01.01.2010 0:00;shANc;W;PR;апр.44;S1;1;
1470;01.01.2010;31.12.2010 0:00;shAOr;W;AH;912000.0;S1;1;A
1471;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;YLD;63.2;S1;1;BpA
1472;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AH;136500.0;S1;1;A
1473;01.01.2010;31.12.2010 0:00;shAOr;W;AP;925000.0;S1;1;A
1474;01.01.2010;31.12.2010 0:00;shAOr;W;PRD;61348000.0;S1;1;B
1475;01.01.2010;31.12.2010 0:00;shAOr;W;YLD;67.3;S1;1;BpA
1476;01.01.2010;01.12.2010 0:00;shAOr;W;STKS;45029000.0;S1;1;
1477;01.01.2010;01.12.2010 0:00;shAOr;W;STKS/OFF_FARM;33029000.0;S1;1;
1478;01.01.2010;01.12.2010 0:00;shAOr;W;STKS/ON_FARM;12000000.0;S1;1;
1479;01.01.2010;01.01.2010 0:00;shAOr;W;PR;апр.73;S1;1;
1480;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;232000.0;S1;1;B
1481;01.01.2010;31.12.2010 0:00;shACo;W/WIN;YLD;42.7;S1;1;BpA
1482;01.01.2010;31.12.2010 0:00;shANd;W;AH;8290000.0;S1;1;A
1483;01.01.2010;31.12.2010 0:00;shANd;W;AP;8420000.0;S1;1;A
1484;01.01.2010;31.12.2010 0:00;shANd;W;PRD;356600000.0;S1;1;B
1485;01.01.2010;31.12.2010 0:00;shANd;W;YLD;43.0;S1;1;BpA
1486;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AH;11300.0;S1;1;A
1487;01.01.2010;01.12.2010 0:00;shANd;W;STKS;254164000.0;S1;1;
1488;01.01.2010;01.12.2010 0:00;shANd;W;STKS/OFF_FARM;68164000.0;S1;1;
1489;01.01.2010;01.12.2010 0:00;shANd;W;STKS/ON_FARM;186000000.0;S1;1;
1490;01.01.2010;31.12.2010 0:00;shACo;W/WIN;PRD;2602000.0;S1;1;B
1491;01.01.2010;01.01.2010 0:00;shANd;W;PR;апр.98;S1;1;
1492;01.01.2010;31.12.2010 0:00;shAOk;W/WIN;AH;55000.0;S1;1;A
1493;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AH;16100.0;S1;1;A
1494;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AH;38200.0;S1;1;A
1495;01.01.2010;31.12.2010 0:00;shAOh;W;AH;700000.0;S1;1;A
1496;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AH;58700.0;S1;1;A
1497;01.01.2010;31.12.2010 0:00;shAOh;W;AP;720000.0;S1;1;A
1498;01.01.2010;31.12.2010 0:00;shAOh;W;PRD;42700000.0;S1;1;B
1499;01.01.2010;31.12.2010 0:00;shAOh;W;YLD;61.0;S1;1;BpA
1500;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;1123000.0;S1;1;B
1501;01.01.2010;01.12.2010 0:00;shAOh;W;STKS;73026000.0;S1;1;
1502;01.01.2010;01.12.2010 0:00;shAOh;W;STKS/OFF_FARM;71426000.0;S1;1;
1503;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;21000.0;S1;1;A
1504;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;130000.0;S1;1;B
1505;01.01.2010;01.12.2010 0:00;shAOh;W;STKS/ON_FARM;1600000.0;S1;1;
1506;01.01.2010;01.01.2010 0:00;shAOh;W;PR;апр.69;S1;1;
1507;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;2100.0;S1;1;A
1508;01.01.2010;31.12.2010 0:00;shACo;W/WIN;AP;59000.0;S1;1;A
1509;01.01.2010;31.12.2010 0:00;shAOk;W;AH;3850000.0;S1;1;A
1510;01.01.2010;31.12.2010 0:00;shAOk;W;AP;5200000.0;S1;1;A
1511;01.01.2010;31.12.2010 0:00;shAOk;W;PRD;119350000.0;S1;1;B
1512;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;YLD;51.8;S1;1;BpA
1513;01.01.2010;31.12.2010 0:00;shAOk;W;YLD;31.0;S1;1;BpA
1514;01.01.2010;01.12.2010 0:00;shAOk;W;STKS;127415000.0;S1;1;
1515;01.01.2010;01.12.2010 0:00;shAOk;W;STKS/OFF_FARM;124415000.0;S1;1;
1516;01.01.2010;31.12.2010 0:00;shACo;W/WIN;YLD;44.3;S1;1;BpA
1517;01.01.2010;01.12.2010 0:00;shAOk;W;STKS/ON_FARM;3000000.0;S1;1;
1518;01.01.2010;01.01.2010 0:00;shAOk;W;PR;апр.52;S1;1;
1519;01.01.2010;31.12.2010 0:00;shASc;W;AH;120000.0;S1;1;A
1520;01.01.2010;31.12.2010 0:00;shASc;W;AP;135000.0;S1;1;A
1521;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;500.0;S1;1;A
1522;01.01.2010;31.12.2010 0:00;shASc;W;PRD;4320000.0;S1;1;B
1523;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;PRD;161000.0;S1;1;B
1524;01.01.2010;31.12.2010 0:00;shASc;W;YLD;36.0;S1;1;BpA
1525;01.01.2010;01.12.2010 0:00;shASc;W;STKS;-9999.0;S1;1;
1526;01.01.2010;01.12.2010 0:00;shASc;W;STKS/OFF_FARM;939000.0;S1;1;
1527;01.01.2010;01.12.2010 0:00;shASc;W;STKS/ON_FARM;-9999.0;S1;1;
1528;01.01.2010;31.12.2010 0:00;shASc;W;PR;5.0;S1;1;
1529;01.01.2010;31.12.2010 0:00;shAOh;W/WIN;AP;2900.0;S1;1;A
1530;01.01.2010;31.12.2010 0:00;shACo;W/WIN;PRD;3190000.0;S1;1;B
1531;01.01.2010;31.12.2010 0:00;shAPa;W;AH;130000.0;S1;1;A
